Participant,ContrastNum,X,Y,Z,Correlation
abs13ins20024_04204,Con1,14,32,14,0.99
abs13ins20024_04204,Con1,17,32,14,0.99
abs13ins20024_04204,Con1,20,32,14,0.99
abs13ins20024_04204,Con1,23,32,14,0.99
abs13ins20024_04204,Con1,26,32,14,0.99
abs13ins20024_04204,Con1,29,32,14,0.98
abs13ins20024_04204,Con1,32,32,14,0.75
abs13ins20024_04204,Con1,35,32,14,0.92
abs13ins20024_04204,Con1,38,32,14,0.84
abs13ins20024_04204,Con1,41,32,14,0.86
abs13ins20024_04204,Con1,44,32,14,0.96
abs13ins20024_04204,Con1,47,32,14,0.88
abs13ins20024_04204,Con1,50,32,14,0.95
abs13ins20024_04204,Con1,53,32,14,0.98
abs13ins20024_04204,Con1,56,32,14,0.95
abs13ins20024_04204,Con1,59,32,14,0.97
abs13ins20024_04204,Con1,62,32,14,0.99
abs13ins20024_04204,Con1,65,32,14,0.94
abs13ins20024_04204,Con1,14,35,14,0.99
abs13ins20024_04204,Con1,17,35,14,0.99
abs13ins20024_04204,Con1,20,35,14,0.99
abs13ins20024_04204,Con1,23,35,14,1.00
abs13ins20024_04204,Con1,26,35,14,0.98
abs13ins20024_04204,Con1,29,35,14,0.96
abs13ins20024_04204,Con1,32,35,14,0.95
abs13ins20024_04204,Con1,35,35,14,0.86
abs13ins20024_04204,Con1,38,35,14,0.96
abs13ins20024_04204,Con1,41,35,14,0.97
abs13ins20024_04204,Con1,44,35,14,0.97
abs13ins20024_04204,Con1,47,35,14,0.87
abs13ins20024_04204,Con1,50,35,14,0.95
abs13ins20024_04204,Con1,53,35,14,0.99
abs13ins20024_04204,Con1,56,35,14,0.99
abs13ins20024_04204,Con1,59,35,14,0.95
abs13ins20024_04204,Con1,62,35,14,0.98
abs13ins20024_04204,Con1,14,38,14,0.97
abs13ins20024_04204,Con1,17,38,14,0.97
abs13ins20024_04204,Con1,20,38,14,0.99
abs13ins20024_04204,Con1,23,38,14,0.95
abs13ins20024_04204,Con1,26,38,14,0.63
abs13ins20024_04204,Con1,29,38,14,0.97
abs13ins20024_04204,Con1,32,38,14,0.94
abs13ins20024_04204,Con1,35,38,14,0.97
abs13ins20024_04204,Con1,38,38,14,0.98
abs13ins20024_04204,Con1,41,38,14,0.99
abs13ins20024_04204,Con1,44,38,14,0.99
abs13ins20024_04204,Con1,47,38,14,0.91
abs13ins20024_04204,Con1,50,38,14,0.99
abs13ins20024_04204,Con1,53,38,14,0.99
abs13ins20024_04204,Con1,56,38,14,0.94
abs13ins20024_04204,Con1,59,38,14,0.93
abs13ins20024_04204,Con1,62,38,14,0.96
abs13ins20024_04204,Con1,8,41,14,0.98
abs13ins20024_04204,Con1,11,41,14,0.96
abs13ins20024_04204,Con1,14,41,14,0.96
abs13ins20024_04204,Con1,17,41,14,0.81
abs13ins20024_04204,Con1,20,41,14,0.91
abs13ins20024_04204,Con1,23,41,14,0.95
abs13ins20024_04204,Con1,26,41,14,0.98
abs13ins20024_04204,Con1,29,41,14,0.94
abs13ins20024_04204,Con1,32,41,14,1.00
abs13ins20024_04204,Con1,35,41,14,0.99
abs13ins20024_04204,Con1,38,41,14,0.99
abs13ins20024_04204,Con1,41,41,14,0.99
abs13ins20024_04204,Con1,44,41,14,0.92
abs13ins20024_04204,Con1,47,41,14,0.99
abs13ins20024_04204,Con1,50,41,14,1.00
abs13ins20024_04204,Con1,53,41,14,0.98
abs13ins20024_04204,Con1,56,41,14,0.96
abs13ins20024_04204,Con1,59,41,14,0.69
abs13ins20024_04204,Con1,62,41,14,0.98
abs13ins20024_04204,Con1,8,44,14,0.99
abs13ins20024_04204,Con1,11,44,14,0.91
abs13ins20024_04204,Con1,14,44,14,0.99
abs13ins20024_04204,Con1,17,44,14,0.64
abs13ins20024_04204,Con1,20,44,14,0.88
abs13ins20024_04204,Con1,23,44,14,0.96
abs13ins20024_04204,Con1,26,44,14,0.88
abs13ins20024_04204,Con1,29,44,14,0.73
abs13ins20024_04204,Con1,32,44,14,1.00
abs13ins20024_04204,Con1,35,44,14,0.95
abs13ins20024_04204,Con1,38,44,14,0.94
abs13ins20024_04204,Con1,41,44,14,0.89
abs13ins20024_04204,Con1,44,44,14,0.85
abs13ins20024_04204,Con1,47,44,14,0.98
abs13ins20024_04204,Con1,50,44,14,0.98
abs13ins20024_04204,Con1,53,44,14,0.91
abs13ins20024_04204,Con1,56,44,14,1.00
abs13ins20024_04204,Con1,59,44,14,0.97
abs13ins20024_04204,Con1,62,44,14,0.90
abs13ins20024_04204,Con1,65,44,14,0.86
abs13ins20024_04204,Con1,68,44,14,0.95
abs13ins20024_04204,Con1,71,44,14,0.92
abs13ins20024_04204,Con1,8,47,14,0.63
abs13ins20024_04204,Con1,11,47,14,0.87
abs13ins20024_04204,Con1,14,47,14,0.97
abs13ins20024_04204,Con1,17,47,14,0.97
abs13ins20024_04204,Con1,20,47,14,0.95
abs13ins20024_04204,Con1,23,47,14,0.93
abs13ins20024_04204,Con1,26,47,14,0.97
abs13ins20024_04204,Con1,29,47,14,0.99
abs13ins20024_04204,Con1,32,47,14,0.87
abs13ins20024_04204,Con1,35,47,14,0.96
abs13ins20024_04204,Con1,38,47,14,0.97
abs13ins20024_04204,Con1,41,47,14,0.94
abs13ins20024_04204,Con1,44,47,14,0.91
abs13ins20024_04204,Con1,47,47,14,0.89
abs13ins20024_04204,Con1,50,47,14,0.94
abs13ins20024_04204,Con1,53,47,14,0.89
abs13ins20024_04204,Con1,56,47,14,0.99
abs13ins20024_04204,Con1,59,47,14,0.97
abs13ins20024_04204,Con1,62,47,14,0.94
abs13ins20024_04204,Con1,65,47,14,0.86
abs13ins20024_04204,Con1,68,47,14,0.97
abs13ins20024_04204,Con1,71,47,14,0.96
abs13ins20024_04204,Con1,5,50,14,0.83
abs13ins20024_04204,Con1,8,50,14,0.96
abs13ins20024_04204,Con1,11,50,14,0.97
abs13ins20024_04204,Con1,14,50,14,0.98
abs13ins20024_04204,Con1,17,50,14,1.00
abs13ins20024_04204,Con1,20,50,14,0.98
abs13ins20024_04204,Con1,23,50,14,0.98
abs13ins20024_04204,Con1,26,50,14,0.92
abs13ins20024_04204,Con1,29,50,14,0.82
abs13ins20024_04204,Con1,32,50,14,0.82
abs13ins20024_04204,Con1,35,50,14,0.96
abs13ins20024_04204,Con1,38,50,14,0.92
abs13ins20024_04204,Con1,41,50,14,0.96
abs13ins20024_04204,Con1,44,50,14,0.91
abs13ins20024_04204,Con1,47,50,14,0.92
abs13ins20024_04204,Con1,50,50,14,0.96
abs13ins20024_04204,Con1,53,50,14,0.98
abs13ins20024_04204,Con1,56,50,14,0.98
abs13ins20024_04204,Con1,59,50,14,0.96
abs13ins20024_04204,Con1,62,50,14,0.98
abs13ins20024_04204,Con1,65,50,14,0.97
abs13ins20024_04204,Con1,68,50,14,0.99
abs13ins20024_04204,Con1,71,50,14,0.96
abs13ins20024_04204,Con1,5,53,14,0.91
abs13ins20024_04204,Con1,8,53,14,0.97
abs13ins20024_04204,Con1,11,53,14,0.97
abs13ins20024_04204,Con1,14,53,14,0.97
abs13ins20024_04204,Con1,17,53,14,0.97
abs13ins20024_04204,Con1,20,53,14,0.89
abs13ins20024_04204,Con1,23,53,14,0.95
abs13ins20024_04204,Con1,26,53,14,0.69
abs13ins20024_04204,Con1,29,53,14,0.94
abs13ins20024_04204,Con1,32,53,14,0.96
abs13ins20024_04204,Con1,35,53,14,0.89
abs13ins20024_04204,Con1,44,53,14,1.00
abs13ins20024_04204,Con1,47,53,14,0.98
abs13ins20024_04204,Con1,50,53,14,0.90
abs13ins20024_04204,Con1,53,53,14,0.78
abs13ins20024_04204,Con1,56,53,14,0.98
abs13ins20024_04204,Con1,59,53,14,0.89
abs13ins20024_04204,Con1,62,53,14,0.98
abs13ins20024_04204,Con1,65,53,14,0.99
abs13ins20024_04204,Con1,68,53,14,0.84
abs13ins20024_04204,Con1,71,53,14,0.99
abs13ins20024_04204,Con1,74,53,14,0.99
abs13ins20024_04204,Con1,5,56,14,0.98
abs13ins20024_04204,Con1,8,56,14,0.83
abs13ins20024_04204,Con1,11,56,14,0.92
abs13ins20024_04204,Con1,14,56,14,0.35
abs13ins20024_04204,Con1,17,56,14,0.82
abs13ins20024_04204,Con1,20,56,14,0.85
abs13ins20024_04204,Con1,23,56,14,0.81
abs13ins20024_04204,Con1,26,56,14,0.90
abs13ins20024_04204,Con1,29,56,14,0.90
abs13ins20024_04204,Con1,32,56,14,0.89
abs13ins20024_04204,Con1,35,56,14,0.99
abs13ins20024_04204,Con1,47,56,14,0.94
abs13ins20024_04204,Con1,50,56,14,0.67
abs13ins20024_04204,Con1,53,56,14,0.70
abs13ins20024_04204,Con1,56,56,14,0.97
abs13ins20024_04204,Con1,59,56,14,0.96
abs13ins20024_04204,Con1,62,56,14,0.98
abs13ins20024_04204,Con1,65,56,14,0.95
abs13ins20024_04204,Con1,68,56,14,0.84
abs13ins20024_04204,Con1,71,56,14,0.96
abs13ins20024_04204,Con1,8,59,14,0.99
abs13ins20024_04204,Con1,11,59,14,0.85
abs13ins20024_04204,Con1,14,59,14,0.81
abs13ins20024_04204,Con1,17,59,14,0.97
abs13ins20024_04204,Con1,20,59,14,0.71
abs13ins20024_04204,Con1,23,59,14,0.86
abs13ins20024_04204,Con1,26,59,14,0.90
abs13ins20024_04204,Con1,29,59,14,-0.04
abs13ins20024_04204,Con1,32,59,14,0.88
abs13ins20024_04204,Con1,47,59,14,0.97
abs13ins20024_04204,Con1,50,59,14,0.92
abs13ins20024_04204,Con1,53,59,14,0.70
abs13ins20024_04204,Con1,56,59,14,0.91
abs13ins20024_04204,Con1,59,59,14,0.98
abs13ins20024_04204,Con1,62,59,14,0.95
abs13ins20024_04204,Con1,65,59,14,0.87
abs13ins20024_04204,Con1,68,59,14,0.91
abs13ins20024_04204,Con1,71,59,14,0.86
abs13ins20024_04204,Con1,11,62,14,0.85
abs13ins20024_04204,Con1,14,62,14,0.34
abs13ins20024_04204,Con1,17,62,14,0.97
abs13ins20024_04204,Con1,20,62,14,0.81
abs13ins20024_04204,Con1,23,62,14,0.94
abs13ins20024_04204,Con1,26,62,14,0.91
abs13ins20024_04204,Con1,29,62,14,0.60
abs13ins20024_04204,Con1,32,62,14,0.85
abs13ins20024_04204,Con1,50,62,14,0.98
